CHR	GENE_ID	GENE_NAME	SUBJECT_ID	tissue_num	data_pvalues	data_qvalues	data_lfdr	z_score	RME_effect	mosaic_category	is_significant
1	ENSG00000169641.13	LUZP1	GTEX-YFC4	31	0.460643966	0.924991091	1	-0.581835148	private_RME	Autosome	FALSE
2	ENSG00000114948.12	ADAM23	GTEX-YFC4	25	0.460452679	0.924991091	1	0.457866435	private_RME	Autosome	FALSE
3	ENSG00000093217.9	XYLB	GTEX-YFC4	32	0.460553509	0.924991091	1	-0.454799786	private_RME	Autosome	FALSE
4	ENSG00000137601.16	NEK1	GTEX-YFC4	34	0.460632144	0.924991091	1	-0.093446807	private_RME	Autosome	FALSE
19	ENSG00000130475.14	FCHO1	GTEX-YFC4	17	0.46057728	0.924991091	1	-0.30021902	private_RME	Autosome	FALSE
6	ENSG00000137337.14	MDC1	GTEX-YFC4	4	0.460786315	0.925119907	1	-0.355889463	private_RME	Autosome	FALSE
11	ENSG00000167770.11	OTUB1	GTEX-YFC4	34	0.460911119	0.925119907	1	-0.280013051	private_RME	Autosome	FALSE
17	ENSG00000249451.1	RP11-94C24.6	GTEX-YFC4	5	0.460925979	0.925119907	1	-0.866394357	never_RME	Autosome	FALSE
6	ENSG00000135318.11	NT5E	GTEX-YFC4	29	0.461243171	0.925610706	1	1.290264914	common_RME	Autosome	FALSE
15	ENSG00000171914.16	TLN2	GTEX-YFC4	33	0.46132278	0.92562465	1	0.201526691	private_RME	Autosome	FALSE
20	ENSG00000149346.14	SLX4IP	GTEX-YFC4	31	0.461419786	0.925673488	1	-0.557698429	private_RME	Autosome	FALSE
20	ENSG00000088305.18	DNMT3B	GTEX-YFC4	22	0.46159965	0.925844015	1	-0.457125179	private_RME	Autosome	FALSE
21	ENSG00000159267.14	HLCS	GTEX-YFC4	32	0.461650144	0.925844015	1	-0.327802205	private_RME	Autosome	FALSE
7	ENSG00000273142.1	RP11-458F8.4	GTEX-YFC4	33	0.462213154	0.926827226	1	-0.088106442	private_RME	Autosome	FALSE
8	ENSG00000171056.7	SOX7	GTEX-YFC4	9	0.462821499	0.927816134	1	0.606680948	private_RME	Autosome	FALSE
14	ENSG00000100628.11	ASB2	GTEX-YFC4	13	0.462851993	0.927816134	1	0.226636868	private_RME	Autosome	FALSE
1	ENSG00000117013.14	KCNQ4	GTEX-YFC4	28	0.462926534	0.927819558	1	-0.347204525	private_RME	Autosome	FALSE
1	ENSG00000224228.2	RP1-15D23.2	GTEX-YFC4	3	0.463416732	0.928217886	1	-0.285319669	private_RME	Autosome	FALSE
7	ENSG00000136271.10	DDX56	GTEX-YFC4	34	0.463386036	0.928217886	1	-0.333462659	private_RME	Autosome	FALSE
18	ENSG00000264269.1	RP11-15F12.1	GTEX-YFC4	30	0.463395193	0.928217886	1	-0.58415808	private_RME	Autosome	FALSE
19	ENSG00000160460.15	SPTBN4	GTEX-YFC4	25	0.46339622	0.928217886	1	-0.717400847	private_RME	Autosome	FALSE
1	ENSG00000084070.11	SMAP2	GTEX-YFC4	30	0.463501422	0.928241568	1	-0.127204108	private_RME	Autosome	FALSE
19	ENSG00000197016.11	ZNF470	GTEX-YFC4	33	0.46425831	0.929611225	1	-0.391151141	private_RME	Autosome	FALSE
7	ENSG00000188191.14	PRKAR1B	GTEX-YFC4	34	0.464905995	0.930469358	1	1.015180823	common_RME	Autosome	FALSE
12	ENSG00000205885.7	C1RL-AS1	GTEX-YFC4	18	0.464783733	0.930469358	1	-0.396000562	private_RME	Autosome	FALSE
15	ENSG00000259314.1	CTD-3065B20.3	GTEX-YFC4	20	0.464865893	0.930469358	1	-0.698966057	private_RME	Autosome	FALSE
15	ENSG00000261244.1	RP11-114H24.7	GTEX-YFC4	5	0.4650969	0.930705217	1	0.683138144	private_RME	Autosome	FALSE
4	ENSG00000250312.6	ZNF718	GTEX-YFC4	33	0.465332132	0.931029689	1	0.479815509	private_RME	Autosome	FALSE
2	ENSG00000135930.13	EIF4E2	GTEX-YFC4	31	0.465502607	0.931224514	1	2.642044952	frequent_RME	Autosome	FALSE
6	ENSG00000204482.10	LST1	GTEX-YFC4	23	0.465809227	0.931399112	1	-0.749491757	private_RME	Autosome	FALSE
20	ENSG00000230010.1	RP4-568F9.6	GTEX-YFC4	3	0.465790262	0.931399112	1	0.231191165	private_RME	Autosome	FALSE
22	ENSG00000184792.15	OSBP2	GTEX-YFC4	33	0.465748009	0.931399112	1	0.097339272	private_RME	Autosome	FALSE
1	ENSG00000117419.14	ERI3	GTEX-YFC4	33	0.466413395	0.932460803	1	-0.48462548	private_RME	Autosome	FALSE
2	ENSG00000271955.1	RP11-444A22.1	GTEX-YFC4	3	0.466651603	0.932790643	1	-0.317601596	private_RME	Autosome	FALSE
2	ENSG00000115568.15	ZNF142	GTEX-YFC4	34	0.46673037	0.932801724	1	-0.595226169	private_RME	Autosome	FALSE
1	ENSG00000185630.18	PBX1	GTEX-YFC4	32	0.46706355	0.933132996	1	-0.195417548	private_RME	Autosome	FALSE
5	ENSG00000175309.14	PHYKPL	GTEX-YFC4	34	0.466973437	0.933132996	1	-0.01826009	private_RME	Autosome	FALSE
7	ENSG00000272732.1	RP5-1159O4.2	GTEX-YFC4	9	0.467189124	0.933132996	1	-0.658430784	private_RME	Autosome	FALSE
16	ENSG00000275088.1	RP11-442O1.3	GTEX-YFC4	8	0.467126414	0.933132996	1	-0.479011232	private_RME	Autosome	FALSE
10	ENSG00000138185.18	ENTPD1	GTEX-YFC4	31	0.467796241	0.934199139	1	0.060692443	private_RME	Autosome	FALSE
10	ENSG00000122870.11	BICC1	GTEX-YFC4	22	0.468148565	0.934756202	1	0.402126615	private_RME	Autosome	FALSE
4	ENSG00000018189.12	RUFY3	GTEX-YFC4	20	0.468368892	0.934903058	1	-0.416452466	private_RME	Autosome	FALSE
11	ENSG00000213619.9	NDUFS3	GTEX-YFC4	4	0.468320094	0.934903058	1	-0.660597072	private_RME	Autosome	FALSE
3	ENSG00000242622.1	RP11-18H7.1	GTEX-YFC4	9	0.468505593	0.935029415	1	-0.678236839	private_RME	Autosome	FALSE
4	ENSG00000206113.10	CFAP99	GTEX-YFC4	17	0.469029263	0.935927911	1	-0.674583295	private_RME	Autosome	FALSE
11	ENSG00000168539.3	CHRM1	GTEX-YFC4	8	0.469180526	0.936083119	1	-0.866394357	never_RME	Autosome	FALSE
17	ENSG00000180901.10	KCTD2	GTEX-YFC4	34	0.469492248	0.93655837	1	-0.207843044	private_RME	Autosome	FALSE
14	ENSG00000129465.15	RIPK3	GTEX-YFC4	12	0.469897661	0.937220338	1	0.293318647	private_RME	Autosome	FALSE
1	ENSG00000122432.17	SPATA1	GTEX-YFC4	34	0.470068864	0.937415038	1	-0.271868866	private_RME	Autosome	FALSE
5	ENSG00000170445.12	HARS	GTEX-YFC4	29	0.470213093	0.937555892	1	-0.439225938	private_RME	Autosome	FALSE
2	ENSG00000234638.1	AC053503.6	GTEX-YFC4	13	0.470489464	0.937960138	1	-0.276646913	private_RME	Autosome	FALSE
15	ENSG00000166938.12	DIS3L	GTEX-YFC4	34	0.471931828	0.940688399	1	-0.519788403	private_RME	Autosome	FALSE
18	ENSG00000132874.14	SLC14A2	GTEX-YFC4	14	0.472390064	0.941454478	1	-0.35323749	private_RME	Autosome	FALSE
12	ENSG00000151233.10	GXYLT1	GTEX-YFC4	34	0.472663265	0.941851608	1	-0.584962172	private_RME	Autosome	FALSE
7	ENSG00000234500.1	GS1-124K5.10	GTEX-YFC4	30	0.47292798	0.942231707	1	-0.586159756	private_RME	Autosome	FALSE
17	ENSG00000129654.7	FOXJ1	GTEX-YFC4	10	0.473012942	0.942253614	1	-0.866394357	never_RME	Autosome	FALSE
13	ENSG00000102763.17	VWA8	GTEX-YFC4	27	0.473655144	0.943385378	1	-0.25067565	private_RME	Autosome	FALSE
3	ENSG00000173175.14	ADCY5	GTEX-YFC4	29	0.474033667	0.943991696	1	-0.168776441	private_RME	Autosome	FALSE
12	ENSG00000010295.19	IFFO1	GTEX-YFC4	33	0.474131331	0.94403861	1	-0.106527457	private_RME	Autosome	FALSE
8	ENSG00000164934.13	DCAF13	GTEX-YFC4	30	0.47424157	0.944110542	1	-0.381571304	private_RME	Autosome	FALSE
3	ENSG00000144791.9	LIMD1	GTEX-YFC4	33	0.47432638	0.944131837	1	0.325553721	private_RME	Autosome	FALSE
2	ENSG00000158089.14	GALNT14	GTEX-YFC4	21	0.474485545	0.944301103	1	-0.567052851	private_RME	Autosome	FALSE
17	ENSG00000069188.16	SDK2	GTEX-YFC4	16	0.474810273	0.944799761	1	-0.447823607	private_RME	Autosome	FALSE
3	ENSG00000065485.19	PDIA5	GTEX-YFC4	21	0.475038397	0.944906745	1	-0.190315062	private_RME	Autosome	FALSE
3	ENSG00000206384.10	COL6A6	GTEX-YFC4	18	0.475125932	0.944906745	1	0.379513532	private_RME	Autosome	FALSE
6	ENSG00000135334.8	AKIRIN2	GTEX-YFC4	34	0.474943294	0.944906745	1	-0.375983805	private_RME	Autosome	FALSE
11	ENSG00000149262.16	INTS4	GTEX-YFC4	31	0.475160735	0.944906745	1	-0.519788403	private_RME	Autosome	FALSE
17	ENSG00000179029.14	TMEM107	GTEX-YFC4	32	0.475476809	0.945387711	1	-0.420500239	private_RME	Autosome	FALSE
19	ENSG00000269427.1	CTC-429P9.1	GTEX-YFC4	34	0.476271471	0.946819955	1	-0.443794584	private_RME	Autosome	FALSE
9	ENSG00000148057.15	IDNK	GTEX-YFC4	34	0.476443937	0.947015027	1	-0.312472692	private_RME	Autosome	FALSE
3	ENSG00000114805.16	PLCH1	GTEX-YFC4	10	0.476631698	0.947240436	1	-0.756635805	private_RME	Autosome	FALSE
2	ENSG00000143947.13	RPS27A	GTEX-YFC4	27	0.47690139	0.947628577	1	-0.459424444	private_RME	Autosome	FALSE
2	ENSG00000143797.11	MBOAT2	GTEX-YFC4	32	0.477245067	0.948163585	1	-0.363043035	private_RME	Autosome	FALSE
2	ENSG00000204406.12	MBD5	GTEX-YFC4	33	0.477400026	0.948300094	1	-0.254357821	private_RME	Autosome	FALSE
3	ENSG00000206567.9	AC022007.5	GTEX-YFC4	32	0.477462658	0.948300094	1	-0.349883523	private_RME	Autosome	FALSE
2	ENSG00000143995.19	MEIS1	GTEX-YFC4	26	0.477808924	0.948839887	1	-0.417382098	private_RME	Autosome	FALSE
6	ENSG00000120262.9	CCDC170	GTEX-YFC4	25	0.478205247	0.949478903	1	-0.170128652	private_RME	Autosome	FALSE
2	ENSG00000082898.16	XPO1	GTEX-YFC4	34	0.478412979	0.949743328	1	-0.299220977	private_RME	Autosome	FALSE
8	ENSG00000253982.1	CTD-2336O2.1	GTEX-YFC4	10	0.47856015	0.949887466	1	0.726180714	private_RME	Autosome	FALSE
1	ENSG00000238198.1	RP11-31F15.2	GTEX-YFC4	31	0.478750142	0.950116538	1	-0.65395845	private_RME	Autosome	FALSE
11	ENSG00000134571.10	MYBPC3	GTEX-YFC4	5	0.478905777	0.950277367	1	-0.513599011	private_RME	Autosome	FALSE
7	ENSG00000229358.3	DPY19L1P1	GTEX-YFC4	21	0.479282197	0.950876173	1	-0.093196459	private_RME	Autosome	FALSE
14	ENSG00000259004.1	RP11-8L8.2	GTEX-YFC4	3	0.479369581	0.950901448	1	-0.5371187	private_RME	Autosome	FALSE
2	ENSG00000135956.8	TMEM127	GTEX-YFC4	34	0.480093738	0.952041426	1	-0.427360148	private_RME	Autosome	FALSE
2	ENSG00000146205.13	ANO7	GTEX-YFC4	19	0.4804711	0.952641454	1	-0.39857102	private_RME	Autosome	FALSE
19	ENSG00000267710.6	AC006116.20	GTEX-YFC4	22	0.480640181	0.952828396	1	-0.425259506	private_RME	Autosome	FALSE
1	ENSG00000160087.20	UBE2J2	GTEX-YFC4	23	0.481564159	0.953503449	1	-0.594826805	private_RME	Autosome	FALSE
1	ENSG00000203761.5	MSTO2P	GTEX-YFC4	9	0.481225006	0.953503449	1	-0.866394357	never_RME	Autosome	FALSE
6	ENSG00000146373.16	RNF217	GTEX-YFC4	33	0.48114937	0.953503449	1	-0.479011232	private_RME	Autosome	FALSE
7	ENSG00000279048.1	RP11-511H23.2	GTEX-YFC4	5	0.481386482	0.953503449	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000255772.5	LINC01479	GTEX-YFC4	6	0.481332966	0.953503449	1	-0.866394357	never_RME	Autosome	FALSE
16	ENSG00000167977.8	KCTD5	GTEX-YFC4	22	0.481576999	0.953503449	1	-0.339553307	private_RME	Autosome	FALSE
22	ENSG00000128159.11	TUBGCP6	GTEX-YFC4	34	0.481579495	0.953503449	1	-0.527226299	private_RME	Autosome	FALSE
17	ENSG00000224647.2	AC026954.6	GTEX-YFC4	9	0.482165905	0.954516156	1	-0.657330448	private_RME	Autosome	FALSE
1	ENSG00000134371.10	CDC73	GTEX-YFC4	27	0.482432263	0.954895059	1	-0.69309138	private_RME	Autosome	FALSE
5	ENSG00000254246.1	CTB-120L21.1	GTEX-YFC4	6	0.482542622	0.954965117	1	-0.267711345	private_RME	Autosome	FALSE
6	ENSG00000111799.20	COL12A1	GTEX-YFC4	14	0.482973544	0.955432179	1	0.179902122	private_RME	Autosome	FALSE
9	ENSG00000165124.17	SVEP1	GTEX-YFC4	32	0.483003629	0.955432179	1	0.834660695	private_RME	Autosome	FALSE
17	ENSG00000108433.16	GOSR2	GTEX-YFC4	34	0.482856241	0.955432179	1	-0.210822914	private_RME	Autosome	FALSE
10	ENSG00000130643.8	CALY	GTEX-YFC4	16	0.483233292	0.95573807	1	0.408221088	private_RME	Autosome	FALSE
2	ENSG00000243147.7	MRPL33	GTEX-YFC4	32	0.483427038	0.95597284	1	-0.589692125	private_RME	Autosome	FALSE
1	ENSG00000143842.14	SOX13	GTEX-YFC4	34	0.484147309	0.957248576	1	-0.552798494	private_RME	Autosome	FALSE
2	ENSG00000157985.18	AGAP1	GTEX-YFC4	34	0.484376452	0.957552601	1	-0.357954005	private_RME	Autosome	FALSE
5	ENSG00000154162.14	CDH12	GTEX-YFC4	14	0.484459041	0.957552601	1	0.295755019	private_RME	Autosome	FALSE
12	ENSG00000110801.13	PSMD9	GTEX-YFC4	25	0.484526577	0.957552601	1	-0.466169802	private_RME	Autosome	FALSE
3	ENSG00000243715.1	CACNA2D3-AS1	GTEX-YFC4	16	0.485434172	0.959048685	1	-0.650475894	private_RME	Autosome	FALSE
6	ENSG00000005700.14	IBTK	GTEX-YFC4	26	0.485370699	0.959048685	1	-0.531537757	private_RME	Autosome	FALSE
4	ENSG00000171503.11	ETFDH	GTEX-YFC4	33	0.485584842	0.959048883	1	-0.58358091	private_RME	Autosome	FALSE
7	ENSG00000136197.12	C7orf25	GTEX-YFC4	33	0.485520218	0.959048883	1	0.353145112	private_RME	Autosome	FALSE
1	ENSG00000116852.14	KIF21B	GTEX-YFC4	16	0.485968962	0.959361322	1	-0.51302536	private_RME	Autosome	FALSE
3	ENSG00000163528.12	CHCHD4	GTEX-YFC4	34	0.485954407	0.959361322	1	-0.365322706	private_RME	Autosome	FALSE
5	ENSG00000134516.15	DOCK2	GTEX-YFC4	33	0.485847056	0.959361322	1	-0.295808382	private_RME	Autosome	FALSE
7	ENSG00000055118.14	KCNH2	GTEX-YFC4	17	0.48616376	0.959597171	1	-0.55428473	private_RME	Autosome	FALSE
7	ENSG00000106526.10	ACTR3C	GTEX-YFC4	27	0.486397269	0.95961202	1	-0.353749622	private_RME	Autosome	FALSE
8	ENSG00000253598.1	SLC10A5	GTEX-YFC4	6	0.486372308	0.95961202	1	-0.866394357	never_RME	Autosome	FALSE
13	ENSG00000228824.6	MIR4500HG	GTEX-YFC4	7	0.486273492	0.95961202	1	-0.479011232	private_RME	Autosome	FALSE
9	ENSG00000164978.17	NUDT2	GTEX-YFC4	18	0.486585247	0.95983423	1	-0.563998346	private_RME	Autosome	FALSE
9	ENSG00000136933.16	RABEPK	GTEX-YFC4	34	0.487128818	0.960757704	1	-0.508486035	private_RME	Autosome	FALSE
6	ENSG00000123505.15	AMD1	GTEX-YFC4	34	0.488150025	0.962463258	1	-0.186936653	private_RME	Autosome	FALSE
6	ENSG00000112584.13	FAM120B	GTEX-YFC4	34	0.488220235	0.962463258	1	0.239971849	private_RME	Autosome	FALSE
17	ENSG00000142494.13	SLC47A1	GTEX-YFC4	30	0.488547587	0.962959571	1	0.565238932	private_RME	Autosome	FALSE
18	ENSG00000101596.14	SMCHD1	GTEX-YFC4	34	0.488642944	0.962998525	1	-0.093312381	private_RME	Autosome	FALSE
1	ENSG00000010803.16	SCMH1	GTEX-YFC4	34	0.488872828	0.963302545	1	-0.279566454	private_RME	Autosome	FALSE
5	ENSG00000145604.15	SKP2	GTEX-YFC4	31	0.489265406	0.963927004	1	-0.649969043	private_RME	Autosome	FALSE
10	ENSG00000107890.16	ANKRD26	GTEX-YFC4	31	0.489381697	0.964007026	1	-0.326598199	private_RME	Autosome	FALSE
3	ENSG00000154743.17	TSEN2	GTEX-YFC4	33	0.489523609	0.964042502	1	-0.406116558	private_RME	Autosome	FALSE
16	ENSG00000131653.12	TRAF7	GTEX-YFC4	34	0.489551059	0.964042502	1	-0.586159756	private_RME	Autosome	FALSE
8	ENSG00000147804.9	SLC39A4	GTEX-YFC4	4	0.489961671	0.964701967	1	-0.285319669	private_RME	Autosome	FALSE
9	ENSG00000260230.2	FRRS1L	GTEX-YFC4	15	0.490056598	0.964739761	1	-0.221421422	private_RME	Autosome	FALSE
5	ENSG00000173261.8	PLAC8L1	GTEX-YFC4	28	0.490198151	0.964869321	1	-0.383053944	private_RME	Autosome	FALSE
2	ENSG00000223935.1	AC008074.3	GTEX-YFC4	16	0.490418878	0.964909061	1	-0.694598362	private_RME	Autosome	FALSE
13	ENSG00000224892.6	RPS4XP16	GTEX-YFC4	5	0.490445574	0.964909061	1	-0.711441107	private_RME	Autosome	FALSE
20	ENSG00000172216.5	CEBPB	GTEX-YFC4	24	0.490400235	0.964909061	1	-0.713242889	private_RME	Autosome	FALSE
14	ENSG00000100578.14	KIAA0586	GTEX-YFC4	25	0.490729299	0.965318181	1	-0.643156624	private_RME	Autosome	FALSE
1	ENSG00000224014.1	RP11-488L18.6	GTEX-YFC4	5	0.491600799	0.966883213	1	-0.866394357	never_RME	Autosome	FALSE
4	ENSG00000168826.15	ZBTB49	GTEX-YFC4	34	0.49178806	0.967102207	1	-0.211290957	private_RME	Autosome	FALSE
1	ENSG00000116761.11	CTH	GTEX-YFC4	31	0.491943598	0.967258757	1	-0.431817348	private_RME	Autosome	FALSE
1	ENSG00000180758.11	GPR157	GTEX-YFC4	24	0.492626815	0.968303194	1	-0.081592274	private_RME	Autosome	FALSE
3	ENSG00000036054.12	TBC1D23	GTEX-YFC4	34	0.492565583	0.968303194	1	-0.16737341	private_RME	Autosome	FALSE
1	ENSG00000094975.13	SUCO	GTEX-YFC4	31	0.492780961	0.968456752	1	-0.180403406	private_RME	Autosome	FALSE
3	ENSG00000172053.17	QARS	GTEX-YFC4	22	0.492903247	0.968468215	1	-0.649765636	private_RME	Autosome	FALSE
13	ENSG00000133103.16	COG6	GTEX-YFC4	31	0.492938842	0.968468215	1	0.106149776	private_RME	Autosome	FALSE
20	ENSG00000101407.12	TTI1	GTEX-YFC4	34	0.493067283	0.968571182	1	-0.582807667	private_RME	Autosome	FALSE
12	ENSG00000132341.11	RAN	GTEX-YFC4	34	0.493225271	0.968732151	1	-0.492748222	private_RME	Autosome	FALSE
3	ENSG00000163655.15	GMPS	GTEX-YFC4	34	0.493573308	0.969266282	1	-0.427360148	private_RME	Autosome	FALSE
5	ENSG00000113108.19	APBB3	GTEX-YFC4	34	0.494124225	0.970198598	1	-0.23055171	private_RME	Autosome	FALSE
2	ENSG00000163032.11	VSNL1	GTEX-YFC4	20	0.494263632	0.970206845	1	-0.758435125	private_RME	Autosome	FALSE
3	ENSG00000244468.1	RP11-206M11.7	GTEX-YFC4	29	0.494280746	0.970206845	1	-0.258500837	private_RME	Autosome	FALSE
2	ENSG00000135632.11	SMYD5	GTEX-YFC4	28	0.495395211	0.97179544	1	-0.661875316	private_RME	Autosome	FALSE
9	ENSG00000281128.1	PTENP1-AS	GTEX-YFC4	9	0.495314652	0.97179544	1	-0.631197459	private_RME	Autosome	FALSE
14	ENSG00000100632.10	ERH	GTEX-YFC4	24	0.495379917	0.97179544	1	-0.587642478	private_RME	Autosome	FALSE
19	ENSG00000121289.17	CEP89	GTEX-YFC4	34	0.495195861	0.97179544	1	-0.24724355	private_RME	Autosome	FALSE
3	ENSG00000241359.1	SYNPR-AS1	GTEX-YFC4	7	0.495579629	0.971857896	1	-0.510420674	private_RME	Autosome	FALSE
14	ENSG00000089902.9	RCOR1	GTEX-YFC4	34	0.495534528	0.971857896	1	-0.55428473	private_RME	Autosome	FALSE
16	ENSG00000099769.5	IGFALS	GTEX-YFC4	7	0.496216992	0.97295802	1	-0.644410768	private_RME	Autosome	FALSE
6	ENSG00000118503.14	TNFAIP3	GTEX-YFC4	15	0.496361585	0.973091756	1	-0.641248609	private_RME	Autosome	FALSE
3	ENSG00000138495.6	COX17	GTEX-YFC4	34	0.4967182	0.973491255	1	0.190105076	private_RME	Autosome	FALSE
4	ENSG00000164038.14	SLC9B2	GTEX-YFC4	32	0.49666722	0.973491255	1	-0.302769359	private_RME	Autosome	FALSE
19	ENSG00000256771.3	ZNF253	GTEX-YFC4	31	0.496852966	0.973605589	1	-0.577977724	private_RME	Autosome	FALSE
6	ENSG00000164379.6	FOXQ1	GTEX-YFC4	17	0.497108155	0.973955827	1	-0.096659056	private_RME	Autosome	FALSE
1	ENSG00000117245.12	KIF17	GTEX-YFC4	23	0.497675122	0.974642626	1	-0.456629096	private_RME	Autosome	FALSE
3	ENSG00000174004.5	NRROS	GTEX-YFC4	16	0.497665682	0.974642626	1	-0.700373018	private_RME	Autosome	FALSE
6	ENSG00000130349.9	C6orf203	GTEX-YFC4	32	0.497688224	0.974642626	1	-0.709596425	private_RME	Autosome	FALSE
19	ENSG00000184635.14	ZNF93	GTEX-YFC4	20	0.497767039	0.974647142	1	-0.441522542	private_RME	Autosome	FALSE
8	ENSG00000164754.14	RAD21	GTEX-YFC4	25	0.498207701	0.975255045	1	-0.24077061	private_RME	Autosome	FALSE
10	ENSG00000165733.7	BMS1	GTEX-YFC4	34	0.498230617	0.975255045	1	-0.364359724	private_RME	Autosome	FALSE
18	ENSG00000085415.15	SEH1L	GTEX-YFC4	34	0.498417052	0.975374487	1	-0.598962352	private_RME	Autosome	FALSE
9	ENSG00000198853.11	RUSC2	GTEX-YFC4	34	0.498805126	0.975929735	1	-0.500532516	private_RME	Autosome	FALSE
6	ENSG00000145990.10	GFOD1	GTEX-YFC4	34	0.499238638	0.97649378	1	0.433749866	private_RME	Autosome	FALSE
8	ENSG00000165046.12	LETM2	GTEX-YFC4	18	0.499323376	0.97649378	1	-0.22702415	private_RME	Autosome	FALSE
21	ENSG00000160307.9	S100B	GTEX-YFC4	21	0.499270268	0.97649378	1	2.049067185	frequent_RME	Autosome	FALSE
4	ENSG00000168152.12	THAP9	GTEX-YFC4	33	0.499790002	0.977048708	1	-0.241491651	private_RME	Autosome	FALSE
14	ENSG00000054690.13	PLEKHH1	GTEX-YFC4	25	0.499983537	0.977048708	1	0.107339102	private_RME	Autosome	FALSE
15	ENSG00000274376.4	ADAMTS7P1	GTEX-YFC4	10	0.499988595	0.977048708	1	-0.207843044	private_RME	Autosome	FALSE
17	ENSG00000108389.9	MTMR4	GTEX-YFC4	34	0.499990621	0.977048708	1	-0.519788403	private_RME	Autosome	FALSE
21	ENSG00000156304.14	SCAF4	GTEX-YFC4	34	0.499943352	0.977048708	1	-0.364640976	private_RME	Autosome	FALSE
5	ENSG00000172244.8	C5orf34	GTEX-YFC4	29	0.500379473	0.977658605	1	-0.332433833	private_RME	Autosome	FALSE
3	ENSG00000163818.16	LZTFL1	GTEX-YFC4	33	0.501102939	0.978261652	1	-0.697535046	private_RME	Autosome	FALSE
3	ENSG00000154917.10	RAB6B	GTEX-YFC4	26	0.500876241	0.978261652	1	0.646493794	private_RME	Autosome	FALSE
3	ENSG00000182899.14	RPL35A	GTEX-YFC4	30	0.500959202	0.978261652	1	-0.591997977	private_RME	Autosome	FALSE
7	ENSG00000127993.15	RBM48	GTEX-YFC4	34	0.501068849	0.978261652	1	-0.493629463	private_RME	Autosome	FALSE
10	ENSG00000107443.15	CCNJ	GTEX-YFC4	5	0.500839206	0.978261652	1	-0.606439891	private_RME	Autosome	FALSE
11	ENSG00000156599.10	ZDHHC5	GTEX-YFC4	34	0.501148877	0.978261652	1	-0.474399528	private_RME	Autosome	FALSE
10	ENSG00000272983.1	RP11-508N22.12	GTEX-YFC4	16	0.501751355	0.979287654	1	-0.522802368	private_RME	Autosome	FALSE
18	ENSG00000176225.13	RTTN	GTEX-YFC4	27	0.502045039	0.979710747	1	-0.556487857	private_RME	Autosome	FALSE
1	ENSG00000122223.12	CD244	GTEX-YFC4	4	0.502251737	0.979813916	1	0.250790906	private_RME	Autosome	FALSE
12	ENSG00000091039.16	OSBPL8	GTEX-YFC4	22	0.5022154	0.979813916	1	-0.387447948	private_RME	Autosome	FALSE
13	ENSG00000229520.1	LINC00404	GTEX-YFC4	7	0.502848251	0.980527149	1	-0.866394357	never_RME	Autosome	FALSE
17	ENSG00000170160.17	CCDC144A	GTEX-YFC4	3	0.502812311	0.980527149	1	0.155495611	private_RME	Autosome	FALSE
18	ENSG00000263812.5	LINC00908	GTEX-YFC4	11	0.502813722	0.980527149	1	-0.46820054	private_RME	Autosome	FALSE
19	ENSG00000104901.6	DKKL1	GTEX-YFC4	10	0.503286998	0.981232487	1	-0.735988156	private_RME	Autosome	FALSE
9	ENSG00000136869.13	TLR4	GTEX-YFC4	26	0.503372452	0.981248916	1	0.580134539	private_RME	Autosome	FALSE
11	ENSG00000255197.5	RP11-750H9.5	GTEX-YFC4	11	0.503522474	0.981391186	1	-0.519788403	private_RME	Autosome	FALSE
10	ENSG00000224934.2	RP11-441O15.3	GTEX-YFC4	31	0.503605773	0.981403388	1	-0.380215535	private_RME	Autosome	FALSE
1	ENSG00000135829.16	DHX9	GTEX-YFC4	30	0.50398491	0.981992011	1	-0.584962172	private_RME	Autosome	FALSE
6	ENSG00000241549.8	GUSBP2	GTEX-YFC4	17	0.504277942	0.982332672	1	-0.748795908	private_RME	Autosome	FALSE
19	ENSG00000105171.9	POP4	GTEX-YFC4	34	0.504391083	0.982332672	1	-0.422810571	private_RME	Autosome	FALSE
19	ENSG00000142544.6	CTU1	GTEX-YFC4	27	0.50436053	0.982332672	1	-0.527886673	private_RME	Autosome	FALSE
10	ENSG00000165730.14	STOX1	GTEX-YFC4	12	0.504753329	0.982887902	1	0.043798515	private_RME	Autosome	FALSE
7	ENSG00000135241.16	PNPLA8	GTEX-YFC4	14	0.504954261	0.983128891	1	-0.373361288	private_RME	Autosome	FALSE
19	ENSG00000269867.1	CTD-2583A14.8	GTEX-YFC4	32	0.505273672	0.983600444	1	-0.274046615	private_RME	Autosome	FALSE
1	ENSG00000143457.10	GOLPH3L	GTEX-YFC4	32	0.50539284	0.983682107	1	1.490920002	common_RME	Autosome	FALSE
10	ENSG00000204020.5	LIPN	GTEX-YFC4	3	0.505503503	0.983747193	1	1.758266673	common_RME	Autosome	FALSE
1	ENSG00000076258.9	FMO4	GTEX-YFC4	18	0.505675915	0.983779636	1	0.115975005	private_RME	Autosome	FALSE
11	ENSG00000030066.13	NUP160	GTEX-YFC4	34	0.505751851	0.983779636	1	-0.617212779	private_RME	Autosome	FALSE
22	ENSG00000099968.17	BCL2L13	GTEX-YFC4	34	0.505712364	0.983779636	1	0.101272878	private_RME	Autosome	FALSE
